# le narma2 narma10 narma20 N M k_b k_t g_b g_t
-0.324439 2440010065515567320191251684713930159251725525822917259363774682819919294496656010203831988470859657406922315304569667584.000000 264055127306204476054079822053928377086410980248786699573207152470916163076064437752354677577162169906677559900638734712832.000000 39182394340840426328051637020562057703745406499936696334964700045480626041994343864895449141708434407083306226495149572096.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.401401 1.000000 1.000000 5433397980460081629801947842004124497334291793293002649157490096694947994392072286679086504577333614757901206814720.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.461226 4117934699683145801142301973208611994338808598908355150712995364333812245813754189792389809883145947869771464704.000000 1322262432722857425921120007863463089106186629715083973388077615029557243303232486689174929639380739910272487023181824.000000 42436255283476138359738320512422522638519358476677889944860919772059857162316364292611727809900777137710459393146880.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.350418 0.000089 0.020137 0.012151 100 180 500.000000 3000.000000 0.000100 0.001000
-0.310467 0.000069 0.017838 0.007273 100 180 500.000000 3000.000000 0.000100 0.001000
-0.302214 1.000000 1.000000 2347415271671864474168784377237339169962725491846405766689981188908450095311895135956530523111506233304334559346688.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.298678 1.000000 21156198923565718814737920125815409425698986075441343574209241840472915892851719787026798874230091838564359792370909184.000000 333407864529042123938410326651678977398961639824634423020052364460147838095511923556108584529423660636758157452902400.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.355126 2431779140382715408478433449831674063296787990955838930944.000000 473143816523518601666829602150061958538071281776231907852288.000000 10072128708872089353080431034045151732708672527330546024448.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.236180 269872968478434643223661902116199595660988160338057963157126864196980719341650194582234058580501852839593342710841344.000000 1.000000 46630173257372459214693369670171669192268644396803261237755383595674309536432447918159258077373609872252660759920640.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.233385 1.000000 1.000000 40283915684492007153364909460849149118680068978280031528917722423566429235521454068374661433852489308392509505798144.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.297585 1.000000 1.000000 6839874638100213310377693706547636100374377609368049193236980487692761978340391655069810490733903695088198449364992.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.400439 1.000000 82641402045178589120070000491466443069136664357192748336754850939347327706452030418073433102461296244392030438948864.000000 1422002567511689527942342186339577333265798667827973853696083825423997840275611984951708397495946487751320616828928.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.389532 1.000000 1.000000 34440946639842021354147942010389380424012995920655087769592544152107576750652479400450679250712936860543754944018120704.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.432839 65886955194930332818276831571337791909420937582533682411407925829340995933020067036678236958130335165916343435264.000000 1.000000 521742092743785551348678213729029184968373177702881716170875111452416109059505909582705950822226818013971590676480.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.264097 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 1.000000 118388718877652208924727608552218034379715957428103669736765094614810737372206005400302709439590572002291492975542272.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.312605 1.000000 1.000000 140415603666828629058889974700212969208131154463936362400735864120899137329597023585737813854514643033408838859489280.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.230815 0.000061 0.016239 0.006389 100 180 500.000000 3000.000000 0.000100 0.001000
-0.387706 0.000104 0.022933 0.007036 100 180 500.000000 3000.000000 0.000100 0.001000
-0.234433 16867060529902165201478868882262474728811760021128622697320429012311294958853137161389628661281365802474583919427584.000000 1322262432722857425921120007863463089106186629715083973388077615029557243303232486689174929639380739910272487023181824.000000 11224963693029885377954421444877723737807883128851057003465117671502474515992594321768886543214859468404631281860608.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.441362 0.000080 0.016761 0.006044 100 180 500.000000 3000.000000 0.000100 0.001000
-0.309185 0.000090 0.011852 0.005258 100 180 500.000000 3000.000000 0.000100 0.001000
-0.296924 0.000058 0.016828 0.011550 100 180 500.000000 3000.000000 0.000100 0.001000
-0.395234 738534291802847958617019860017580488331887579668943967184070280970720311984097365421392029251490852584530057122291407592392739839576577729888256.000000 1559350584956215032491993151028487310374318772244812424686802251025991968631952862789844484179959238878934977113349220561679774562454431574549069824.000000 1.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.460532 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 71740100855898885683107788484354156618211342740432653191543150753530834963398321730490523584568908958451211941445632.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.210009 0.000050 0.014946 0.010815 100 180 500.000000 3000.000000 0.000100 0.001000
-0.164718 1.000000 1.000000 17329153150286330326358199218652380887798786082564439188336826439767999652033719303215895056530327763130279719337984.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.323362 1.000000 84624795694262875258951680503261637702795944301765374296836967361891663571406879148107195496920367354257439169483636736.000000 11434541523183578387259494173128132586399285731715616894073353018202806554230014286568896019123952398044905413372018688.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.180346 0.000063 0.010704 0.004314 100 180 500.000000 3000.000000 0.000100 0.001000
-0.211176 1.000000 1353996731108206004143226888052186203244735108828245988749391477790266617142510066369715127950725877668119026711738187776.000000 4133941746461630937656124978935489665961091939153600191245060732014758015081660977383391263506900132814004375577952256.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.288270 1.000000 16689298233879848490916610989273085890051765966614514326629873540558766932293260289245184.000000 1256449181723150494614155384655391852379591680887689258551918741289983590709019474395136.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.211026 1054191283118885325092429305141404670550735001320538918582526813269455934928321072586851791330085362654661494964224.000000 330565608180714356480280001965865772276546657428770993347019403757389310825808121672293732409845184977568121755795456.000000 88201382893696065464535319481304525027543701295319255057120493158064899758604431679781319603360559170022679253090304.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.516977 0.000082 0.029736 0.004900 100 180 500.000000 3000.000000 0.000100 0.001000
-0.347708 0.000075 0.017820 0.008700 100 180 500.000000 3000.000000 0.000100 0.001000
-0.247488 1.000000 5289049730891429703684480031453852356424746518860335893552310460118228973212929946756699718557522959641089948092727296.000000 7862021850061472307259946171982149554166710899602787222024258708121337577037100017329368042073587053930643898499072.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.249919 0.000066 0.013191 0.004722 100 180 500.000000 3000.000000 0.000100 0.001000
-0.267416 10434899553968888503605883556403004050521114829104236644367757791624640617507164746940416.000000 10457664477033218181097721574645632116789597068851062320861198365751619880360673064278556672.000000 1507531580699989703171407659093129311563977812723217053384197163416758411105319678296195072.000000 100 180 500.000000 3000.000000 0.000100 0.001000
-0.307772 1.000000 1.000000 157240948813439530839140661351731963854815857944462059279188820579077284923739196620640705595044700213130957572278321152.000000 100 180 500.000000 3000.000000 0.000100 0.001000
